,review_sent,developer
26755,2,Nadeo
39270,1,Nadeo
37260,2,Nadeo
19216,0,Nadeo
20950,2,Nadeo
52411,2,Nadeo
42669,0,Nadeo
6900,2,Nadeo
40784,2,Nadeo
26488,2,Nadeo
47793,1,Nadeo
31569,2,Nadeo
45923,2,Nadeo
40763,2,Nadeo
28234,2,Nadeo
25095,2,Nadeo
15723,2,Nadeo
3020,2,Nadeo
18408,2,Nadeo
26183,2,Nadeo
19554,2,Nadeo
39184,2,Nadeo
45264,2,Nadeo
15722,0,Nadeo
41665,2,Nadeo
17409,2,Nadeo
45849,0,Nadeo
13525,2,Nadeo
44377,2,Nadeo
53119,1,Naiad Entertainment LLC
46698,2,Nate Schmold
53886,2,Nate Schmold
26969,2,Nauris Amatnieks
39374,2,Ndemic Creations
23961,0,Ndemic Creations
12658,2,Ndemic Creations
12856,2,Ndemic Creations
9702,2,Ndemic Creations
1328,0,Ndemic Creations
51758,2,Ndemic Creations
17161,2,Ndemic Creations
41897,2,Ndemic Creations
8010,0,Ndemic Creations
3745,2,Ndemic Creations
19184,2,Ndemic Creations
19895,0,Ndemic Creations
41806,2,Ndemic Creations
40740,2,Ndemic Creations
36252,1,Ndemic Creations
48523,1,Ndemic Creations
38312,2,Ndemic Creations
29243,2,Ndemic Creations
10571,2,Ndemic Creations
40375,1,Ndemic Creations
47045,2,Ndemic Creations
35234,2,Ndemic Creations
13509,1,Ndemic Creations
21296,1,Ndemic Creations
4422,2,Ndemic Creations
1101,0,Ndemic Creations
5271,2,Ndemic Creations
5087,2,Ndemic Creations
12010,0,Ndemic Creations
12522,0,Ndemic Creations
2311,0,Ndemic Creations
45989,0,Ndemic Creations
32550,2,Ndemic Creations
40511,2,Ndemic Creations
20565,2,Ndemic Creations
28892,1,Ndemic Creations
38053,1,Ndemic Creations
33811,2,Ndemic Creations
26415,1,Ndemic Creations
39492,2,Ndemic Creations
37697,2,Ndemic Creations
38130,0,Ndemic Creations
51987,2,Ndemic Creations
17207,2,Ndemic Creations
7015,2,Ndemic Creations
37063,2,Ndemic Creations
39431,2,Ndemic Creations
23683,2,Necrophone Games
10103,2,Necrophone Games
17378,2,Necrophone Games
40861,2,Necrophone Games
10353,2,Necrophone Games
34142,2,Necrophone Games
15607,2,Necrophone Games
18787,2,Necrophone Games
18562,2,Necrophone Games
46657,2,Necrophone Games
44238,2,Necrophone Games
27498,0,Necrophone Games
13947,2,Necrophone Games
30978,2,Necrophone Games
4589,0,Necrophone Games
42764,2,Necrophone Games
10898,1,Necrophone Games
3588,1,Necrophone Games
37451,2,Necrophone Games
3131,2,Necrophone Games
6441,2,Necrophone Games
10376,1,Necrophone Games
47044,2,Necrophone Games
10476,2,Neko Entertainment
53431,0,Nemesys Games
48503,2,Nemesys Games
15369,0,NeoCoreGames
42456,2,NeoCoreGames
582,2,Neoclassic Games
1897,1,NeocoreGames
14067,0,NeocoreGames
53898,1,NeocoreGames
40722,1,NeocoreGames
46670,2,NeocoreGames
835,1,NeocoreGames
24558,1,NeocoreGames
33181,2,Neople
3900,1,Nerd Kingdom Inc.
47580,2,Nerd Kingdom Inc.
25722,0,Nerdook Productions
38011,2,Nerial
1036,2,Nerial
914,2,Net Games Laboratory
3981,1,Net Games Laboratory
51369,0,Net Games Laboratory
10790,0,Net Games Laboratory
46787,2,Net Games Laboratory
29473,2,Netcore Games
23751,2,Netcore Games
4688,0,Netcore Games
9851,1,Netcore Games
19812,2,Netcore Games
33132,1,NetherRealm Studios
1513,0,NetherRealm Studios
21485,2,"NetherRealm Studios,High Voltage Software"
23176,2,"NetherRealm Studios,High Voltage Software"
37187,1,"NetherRealm Studios,High Voltage Software"
36847,0,"NetherRealm Studios,High Voltage Software"
11096,2,"NetherRealm Studios,High Voltage Software"
41494,2,"NetherRealm Studios,High Voltage Software"
30048,2,"NetherRealm Studios,High Voltage Software"
30058,0,"NetherRealm Studios,High Voltage Software"
11109,1,"NetherRealm Studios,High Voltage Software"
29751,1,"NetherRealm Studios,High Voltage Software"
24523,2,"NetherRealm Studios,High Voltage Software"
23018,0,"NetherRealm Studios,High Voltage Software"
8222,0,"NetherRealm Studios,High Voltage Software"
39696,1,"NetherRealm Studios,High Voltage Software"
34734,2,"NetherRealm Studios,High Voltage Software"
52249,1,"NetherRealm Studios,High Voltage Software"
5278,1,"NetherRealm Studios,High Voltage Software"
46536,2,"NetherRealm Studios,High Voltage Software"
25846,2,"NetherRealm Studios,High Voltage Software"
5273,0,"NetherRealm Studios,High Voltage Software"
6111,2,"NetherRealm Studios,High Voltage Software"
46466,2,"NetherRealm Studios,High Voltage Software"
21758,2,"NetherRealm Studios,High Voltage Software"
23546,2,"NetherRealm Studios,High Voltage Software"
20686,1,"NetherRealm Studios,High Voltage Software"
27635,2,"NetherRealm Studios,High Voltage Software"
20674,1,"NetherRealm Studios,High Voltage Software"
39766,2,"NetherRealm Studios,High Voltage Software"
52580,2,"NetherRealm Studios,High Voltage Software"
2347,2,"NetherRealm Studios,High Voltage Software"
24822,2,"NetherRealm Studios,High Voltage Software"
33133,2,"NetherRealm Studios,High Voltage Software"
17524,2,"NetherRealm Studios,High Voltage Software"
49500,2,"NetherRealm Studios,High Voltage Software"
20119,1,"NetherRealm Studios,High Voltage Software"
9238,0,"NetherRealm Studios,High Voltage Software"
16847,0,"NetherRealm Studios,High Voltage Software"
40391,2,"NetherRealm Studios,High Voltage Software"
35151,2,"NetherRealm Studios,High Voltage Software"
12433,0,"NetherRealm Studios,High Voltage Software"
9378,1,"NetherRealm Studios,High Voltage Software"
50392,1,"NetherRealm Studios,High Voltage Software"
34258,0,"NetherRealm Studios,High Voltage Software"
19929,1,"NetherRealm Studios,High Voltage Software"
23717,2,"NetherRealm Studios,High Voltage Software"
22594,2,"NetherRealm Studios,High Voltage Software"
23866,2,"NetherRealm Studios,High Voltage Software"
35791,2,"NetherRealm Studios,High Voltage Software"
47794,0,"NetherRealm Studios,High Voltage Software"
41828,0,"NetherRealm Studios,High Voltage Software"
27665,0,"NetherRealm Studios,High Voltage Software"
46907,0,"NetherRealm Studios,High Voltage Software"
43957,0,"NetherRealm Studios,High Voltage Software"
44273,1,"NetherRealm Studios,High Voltage Software"
36016,2,"NetherRealm Studios,High Voltage Software"
33626,2,"NetherRealm Studios,High Voltage Software"
19029,0,"NetherRealm Studios,High Voltage Software"
27294,1,"NetherRealm Studios,High Voltage Software"
4872,2,"NetherRealm Studios,High Voltage Software"
14563,2,"NetherRealm Studios,High Voltage Software"
13620,2,"NetherRealm Studios,High Voltage Software"
24309,1,"NetherRealm Studios,High Voltage Software"
32968,0,"NetherRealm Studios,High Voltage Software"
63,1,"NetherRealm Studios,High Voltage Software"
40899,0,"NetherRealm Studios,High Voltage Software"
11616,2,"NetherRealm Studios,High Voltage Software"
25638,1,"NetherRealm Studios,High Voltage Software"
50735,2,"NetherRealm Studios,High Voltage Software"
24713,2,"NetherRealm Studios,High Voltage Software"
26101,2,"NetherRealm Studios,High Voltage Software"
15483,2,"NetherRealm Studios,High Voltage Software"
11801,1,"NetherRealm Studios,High Voltage Software"
14011,1,"NetherRealm Studios,High Voltage Software"
49385,0,"NetherRealm Studios,High Voltage Software"
6276,0,"NetherRealm Studios,High Voltage Software"
52788,1,"NetherRealm Studios,High Voltage Software"
23053,0,"NetherRealm Studios,High Voltage Software"
6100,2,"NetherRealm Studios,High Voltage Software"
15069,2,"NetherRealm Studios,High Voltage Software"
45953,2,"NetherRealm Studios,High Voltage Software"
50204,0,"NetherRealm Studios,High Voltage Software"
27285,2,"NetherRealm Studios,High Voltage Software"
30764,0,"NetherRealm Studios,High Voltage Software"
27296,1,"NetherRealm Studios,High Voltage Software"
11022,1,"NetherRealm Studios,High Voltage Software"
40495,0,"NetherRealm Studios,High Voltage Software"
41129,2,Netmarble Games
33623,2,Never Don't Play
25103,2,Neversoft
40275,2,New World Interactive
53843,2,New World Interactive
53115,2,New World Interactive
18606,2,New World Interactive
28775,2,New World Interactive
18587,1,New World Interactive
14334,2,New World Interactive
51528,2,New World Interactive
18601,0,New World Interactive
52976,2,New World Interactive
11167,1,New World Interactive
5289,1,New World Interactive
19714,2,New World Interactive
7257,0,New World Interactive
27135,2,New World Interactive
12076,2,New World Interactive
5921,2,New World Interactive
22705,2,New World Interactive
7295,1,New World Interactive
49202,2,New World Interactive
25149,0,New World Interactive
19629,2,New World Interactive
27271,1,New World Interactive
41860,1,New World Interactive
13152,2,New World Interactive
46752,1,New World Interactive
21736,0,New World Interactive
44136,2,New World Interactive
25485,2,New World Interactive
3601,1,New World Interactive
53795,2,New World Interactive
5914,2,New World Interactive
21887,0,New World Interactive
22542,1,New World Interactive
45864,2,New World Interactive
41746,1,New World Interactive
12451,2,New World Interactive
31901,2,New World Interactive
12677,1,New World Interactive
39168,2,New World Interactive
39509,1,New World Interactive
51205,2,New World Interactive
51281,1,New World Interactive
19881,2,New World Interactive
12257,2,New World Interactive
19874,2,New World Interactive
27875,1,New World Interactive
7159,1,New World Interactive
21919,1,New World Interactive
36575,2,New World Interactive
45338,2,New World Interactive
52878,0,New World Interactive
27912,0,New World Interactive
53176,0,New World Interactive
114,1,New World Interactive
47806,2,New World Interactive
5997,2,New World Interactive
28706,2,New World Interactive
11394,0,New World Interactive
26950,2,New World Interactive
41965,2,New World Interactive
11316,1,New World Interactive
38370,2,New World Interactive
52246,2,New World Interactive
3088,2,New World Interactive
18797,2,New World Interactive
14055,2,New World Interactive
25777,2,New World Interactive
20309,2,New World Interactive
40751,2,New World Interactive
14180,0,New World Interactive
22887,2,New World Interactive
38149,2,New World Interactive
13633,2,New World Interactive
19109,2,New World Interactive
25585,1,New World Interactive
44302,2,New World Interactive
25589,2,New World Interactive
3253,2,New World Interactive
40178,0,New World Interactive
34476,1,New World Interactive
3247,2,New World Interactive
19367,2,New World Interactive
53182,2,New World Interactive
46652,0,New World Interactive
3830,1,New World Interactive
48423,2,New World Interactive
13477,0,New World Interactive
979,2,New World Interactive
41918,2,New World Interactive
27611,2,New World Interactive
7607,2,New World Interactive
26992,2,New World Interactive
11667,1,New World Interactive
32016,0,New World Interactive
14647,2,New World Interactive
47387,1,New World Interactive
33721,2,New World Interactive
5546,2,New World Interactive
17451,2,New World Interactive
48153,2,New World Interactive
29998,2,New World Interactive
46041,2,New World Interactive
39151,2,New World Interactive
21242,0,New World Interactive
26317,1,New World Interactive
48530,2,New World Interactive
44894,0,New World Interactive
24316,2,New World Interactive
40296,2,New World Interactive
6303,2,New World Interactive
26569,2,New World Interactive
2500,0,New World Interactive
15296,0,New World Interactive
23615,1,New World Interactive
2055,1,New World Interactive
37395,2,New World Interactive
49468,2,New World Interactive
23180,2,New World Interactive
31519,0,New World Interactive
38286,2,New World Interactive
29066,1,New World Interactive
245,2,New World Interactive
38206,2,New World Interactive
16020,2,New World Interactive
2053,2,New World Interactive
6706,2,New World Interactive
40970,1,New World Interactive
48540,2,New World Interactive
16467,1,New World Interactive
42467,0,New World Interactive
45488,0,New World Interactive
10547,2,New World Interactive
22209,2,New World Interactive
41146,0,New World Interactive
35816,2,New World Interactive
15186,2,New World Interactive
28224,0,New World Interactive
51694,2,New World Interactive
15928,2,New World Interactive
17408,2,New World Interactive
29157,2,New World Interactive
2310,0,New World Interactive
8471,2,New World Interactive
29335,2,New World Interactive
10303,2,New World Interactive
51771,2,New World Interactive
4128,1,New World Interactive
14833,2,New World Interactive
5610,2,New World Interactive
42404,2,New World Interactive
41353,2,New World Interactive
4424,2,New World Interactive
45834,2,New World Interactive
46774,2,New World Interactive
36231,0,New World Interactive
2351,2,New World Interactive
34966,2,New World Interactive
30220,2,New World Interactive
50692,1,New World Interactive
4373,0,New World Interactive
4082,2,New World Interactive
48524,0,New World Interactive
45582,0,New World Interactive
43235,2,New World Interactive
40795,0,New World Interactive
5029,2,New World Interactive
37124,1,New World Interactive
9328,2,New World Interactive
50841,0,New World Interactive
4163,2,New World Interactive
24197,2,New World Interactive
42040,1,New World Interactive
2799,1,New World Interactive
1951,2,New World Interactive
38195,0,New World Interactive
33399,2,New World Interactive
23290,0,New World Interactive
26587,2,New World Interactive
15478,2,New World Interactive
4818,1,New World Interactive
48717,2,New World Interactive
1644,2,New World Interactive
40334,2,New World Interactive
46447,2,New World Interactive
4321,2,New World Interactive
14996,0,New World Interactive
17663,2,New World Interactive
52744,2,New World Interactive
22276,2,New World Interactive
37766,1,New World Interactive
2592,1,New World Interactive
50856,2,New World Interactive
16816,2,New World Interactive
4174,2,New World Interactive
16918,2,New World Interactive
53577,2,New World Interactive
37631,2,New World Interactive
18002,2,New World Interactive
27780,0,New World Interactive
40955,2,New World Interactive
1233,2,New World Interactive
31204,1,New World Interactive
14605,0,New World Interactive
31345,1,New World Interactive
45823,0,New World Interactive
14636,1,New World Interactive
44402,1,New World Interactive
29994,2,New World Interactive
39708,2,New World Interactive
4857,2,New World Interactive
31196,2,New World Interactive
27494,2,New World Interactive
14577,2,New World Interactive
50550,2,New World Interactive
26650,1,New World Interactive
36263,2,New World Interactive
24266,0,New World Interactive
42736,1,New World Interactive
28034,0,New World Interactive
21102,2,New World Interactive
10164,2,New World Interactive
45014,2,New World Interactive
2016,2,New World Interactive
42743,2,New World Interactive
4182,1,Nexon
2219,2,Nexon
6638,1,Nexon
9827,2,Nexon
13868,1,Nexon
13065,0,Nexon
45184,2,Nexon
47073,1,Nexon
21745,2,Nexon
4393,0,Nexon
29275,1,Nexon
41354,0,Nexon
41679,2,Nexon
4405,2,Nexon
50966,1,Nexon
51530,2,Nexon
17401,2,Nexon
23497,0,Nexon
4278,2,Nexon
23376,0,Nexon
31784,0,Nexon
11821,2,Nexon
50227,0,Nexon
52018,1,Nexon
26994,0,Nexon
1566,2,Nexon
3786,2,Nexon
20223,2,Nexon
34062,2,Nexon
24202,0,Nexon
47052,2,Nexon
26635,2,Nexon
19280,1,Nexon
22840,1,Nexon
27275,0,Nexon
28670,2,Nexon
24312,0,Nexon
52114,1,Nexon
17411,2,Nexon
25538,2,Nexon
19022,2,Nexon
24341,1,Nexon
24337,1,Nexon
24114,2,Nexon
39426,1,Nexon
23521,1,Nexon
51011,2,Nexon
13665,2,Nexon
32483,2,Nexon
46777,2,Nexon
5983,2,Nexon
24951,2,Nexon
52293,1,Nexon
35230,2,Nexon
4214,2,Nexon
53525,2,Nexon
48044,2,Nexon
27395,0,Nexon
20850,2,Nexon
32223,2,Nexon
20340,0,Nexon
32707,2,Nexon
9151,2,Nexon
50055,2,Nexon
44927,2,Nexon
45842,0,Nexon
49460,2,Nexon
1344,2,Nexon
29314,2,Nexon
42573,1,Nexon
42090,2,Nexon
10576,2,Nexon
29156,2,Nexon
33716,1,Nexon
23227,0,Nexon
14843,2,Nexon
47872,0,Nexon
18656,2,Nexon
2987,2,Nexon
47209,1,Nexon
24731,1,Nexon
18565,2,Nexon
8016,2,Nexon
36452,1,Nexon
43020,0,Nexon
27241,0,Nexon
41473,0,Nexon
33221,2,Nexon
53985,2,Nexon
20414,2,Nexon
12175,2,Nexon
43323,2,Nexon
36448,2,Nexon
29910,2,Nexon
12627,2,Nexon
39833,2,Nexon
21441,0,Nexon
16661,2,Nexon
39542,1,Nexon
36463,0,Nexon
6477,2,Nexon
34707,2,Nexon
24809,1,Nexon
7847,0,Nexon
9706,0,Nexon
21282,2,Nexon
37474,2,Nexon
48257,2,Nexon
14035,0,Nexon
18825,0,Nexon
12861,2,Nexon
7269,2,Nexon
48833,2,Nexon
14038,0,Nexon
47451,2,Nexon
53948,0,Nexon
27129,2,Nexon
51625,2,Nexon
41153,0,Nexon
41976,2,Nexon
17158,0,Nexon
35492,2,Nexon
28723,2,Nexon
53883,0,Nexon
41373,0,Nexon
729,0,"Nicalis, Inc."
30027,2,"Nicalis, Inc."
25409,1,"Nicalis, Inc."
20939,2,"Nicalis, Inc."
25396,0,"Nicalis, Inc."
37097,2,"Nicalis, Inc."
3366,2,"Nicalis, Inc."
45385,2,"Nicalis, Inc."
12105,2,"Nicalis, Inc."
9759,2,"Nicalis, Inc."
6889,1,"Nicalis, Inc."
12950,2,"Nicalis, Inc."
17538,0,"Nicalis, Inc."
16806,2,"Nicalis, Inc."
42352,2,"Nicalis, Inc."
37027,1,"Nicalis, Inc."
47887,1,"Nicalis, Inc."
25501,2,"Nicalis, Inc."
34411,2,"Nicalis, Inc."
9004,2,"Nicalis, Inc."
3343,2,"Nicalis, Inc."
40024,2,"Nicalis, Inc."
31339,2,"Nicalis, Inc."
1944,2,"Nicalis, Inc."
9330,2,"Nicalis, Inc."
26585,1,"Nicalis, Inc."
11683,1,"Nicalis, Inc."
36290,2,"Nicalis, Inc."
3552,2,"Nicalis, Inc."
7340,1,"Nicalis, Inc."
17414,2,"Nicalis, Inc."
43589,2,"Nicalis, Inc."
44078,2,"Nicalis, Inc."
40131,2,"Nicalis, Inc."
34207,0,"Nicalis, Inc."
48634,2,"Nicalis, Inc."
42282,1,"Nicalis, Inc."
21829,2,"Nicalis, Inc."
51844,0,"Nicalis, Inc."
6548,0,"Nicalis, Inc."
23525,2,"Nicalis, Inc."
9681,2,"Nicalis, Inc."
23529,2,"Nicalis, Inc."
48954,2,"Nicalis, Inc."
19768,0,"Nicalis, Inc."
34115,0,"Nicalis, Inc."
2279,2,"Nicalis, Inc."
16415,2,"Nicalis, Inc."
9652,2,"Nicalis, Inc."
5543,2,"Nicalis, Inc."
12202,0,"Nicalis, Inc."
23942,2,"Nicalis, Inc."
12211,2,"Nicalis, Inc."
49425,2,"Nicalis, Inc."
17003,1,"Nicalis, Inc."
47896,2,"Nicalis, Inc."
39767,0,"Nicalis, Inc."
12123,1,"Nicalis, Inc."
34346,0,"Nicalis, Inc."
12721,2,"Nicalis, Inc."
34231,2,"Nicalis, Inc."
32497,2,"Nicalis, Inc."
34351,0,"Nicalis, Inc."
25217,0,"Nicalis, Inc."
28181,2,"Nicalis, Inc."
17061,0,"Nicalis, Inc."
3437,1,"Nicalis, Inc."
20907,0,"Nicalis, Inc."
31373,2,"Nicalis, Inc."
48147,1,"Nicalis, Inc."
45348,0,"Nicalis, Inc."
50324,2,"Nicalis, Inc."
43610,2,"Nicalis, Inc."
23612,1,"Nicalis, Inc."
32923,2,"Nicalis, Inc."
24958,1,"Nicalis, Inc."
39304,0,"Nicalis, Inc."
15091,2,"Nicalis, Inc."
44801,2,"Nicalis, Inc."
28672,0,"Nicalis, Inc."
8344,0,"Nicalis, Inc."
32571,2,"Nicalis, Inc."
42050,0,"Nicalis, Inc."
7588,2,"Nicalis, Inc."
51511,2,"Nicalis, Inc."
24730,1,"Nicalis, Inc."
13929,1,"Nicalis, Inc."
19183,0,"Nicalis, Inc."
8545,2,"Nicalis, Inc."
30552,2,"Nicalis, Inc."
39280,2,"Nicalis, Inc."
21268,1,"Nicalis, Inc."
49314,0,"Nicalis, Inc."
13856,2,"Nicalis, Inc."
35747,2,"Nicalis, Inc."
3184,1,"Nicalis, Inc."
24930,2,"Nicalis, Inc."
29444,2,"Nicalis, Inc."
49353,2,"Nicalis, Inc."
602,2,"Nicalis, Inc."
21198,2,"Nicalis, Inc."
5160,1,"Nicalis, Inc."
10289,1,"Nicalis, Inc."
10295,1,"Nicalis, Inc."
35551,2,"Nicalis, Inc."
18419,1,"Nicalis, Inc."
18926,2,"Nicalis, Inc."
